amount,transaction_freq_24h,account_age_days,is_weekend,risk_score,is_fraud
142.74,3,246,0,0.0,0
447.61,4,981,1,0.3,0
567.99,5,797,0,0.0,0
59.92,4,54,1,1.0,1
585.2,0,382,1,0.3,0
3553.1,4,635,0,0.9,1
694.03,5,772,0,0.0,0
1597.19,2,336,0,0.9,1
439.44,4,774,0,0.0,0
340.14,3,299,1,0.3,0
535.85,0,171,1,0.3,0
161.86,1,96,1,0.3,0
139.6,2,969,0,0.0,0
1298.4,1,720,0,0.9,1
1443.65,1,903,1,1.2,1
135.84,1,587,1,0.3,0
963.51,3,638,1,0.3,0
335.5,2,319,1,0.3,0
514.09,8,95,1,0.8999999999999999,1
579.87,1,783,0,0.0,0
989.24,3,183,0,0.0,0
397.54,1,957,1,0.3,0
1499.29,3,101,0,0.9,1
498.7,1,1069,0,0.0,0
683.19,4,508,0,0.0,0
159.07,6,310,0,0.0,0
3169.23,2,291,0,0.9,1
585.47,4,742,1,0.3,0
746.64,4,909,0,0.0,0
73.29,3,521,0,0.0,1
160.76,3,477,1,0.3,0
1262.02,4,962,0,0.9,1
487.59,6,495,1,0.3,0
53.99,1,362,0,0.0,0
1033.67,4,1009,1,1.2,1
212.47,1,878,0,0.0,0
1501.02,3,633,1,1.2,1
335.21,2,13,0,0.7,1
449.12,3,424,0,0.0,0
1189.8,4,1070,1,1.2,1
149.17,4,1076,0,0.0,0
135.6,1,737,1,0.3,0
300.69,4,506,0,0.0,0
836.94,1,941,1,0.3,0
96.71,4,635,1,0.3,0
69.03,1,66,1,0.3,1
834.06,4,418,0,0.0,0
200.26,4,355,0,0.0,1
247.24,5,733,0,0.0,0
57.16,2,241,0,0.0,0
185.6,1,849,1,0.3,0
363.22,0,267,0,0.0,0
927.94,5,688,0,0.0,0
169.25,1,330,0,0.0,0
1919.77,3,272,0,0.9,1
184.57,2,772,0,0.0,0
184.84,2,1031,0,0.0,1
1702.65,1,876,1,1.2,1
452.16,4,560,0,0.0,0
210.73,5,1001,0,0.0,0
313.39,3,904,1,0.3,0
1416.1,1,1005,0,0.9,1
1585.71,3,10,1,1.9000000000000001,1
161.71,1,890,1,0.3,0
350.78,2,567,1,0.3,0
400.51,8,765,1,0.8999999999999999,1
136.5,3,1024,1,0.3,0
346.16,1,569,0,0.0,0
367.94,4,753,0,0.0,0
1144.58,5,1076,0,0.9,1
1224.16,3,125,0,0.9,1
263.32,5,813,1,0.3,0
295.49,3,777,1,0.3,0
711.15,6,209,1,0.3,0
203.85,2,17,0,0.7,1
659.33,1,693,1,0.3,0
335.18,3,404,1,0.3,0
138.82,5,343,0,0.0,0
140.58,4,259,1,0.3,0
1555.64,5,596,1,1.2,1
312.99,4,276,0,0.0,0
1887.37,2,82,1,1.2,1
218.97,1,46,0,0.7,1
489.7,0,285,1,0.3,0
4004.85,2,676,1,1.2,1
127.13,1,578,0,0.0,0
54.86,1,812,0,0.0,0
1325.01,3,656,1,1.2,1
160.1,4,320,1,0.3,0
358.48,2,1004,1,0.3,0
203.7,4,643,0,0.0,0
478.54,6,677,1,0.3,0
141.46,3,545,0,0.0,0
305.71,1,463,0,0.0,0
573.87,1,1087,1,0.3,0
133.52,4,427,0,0.0,0
181.73,2,889,0,0.0,0
258.58,2,92,0,0.0,0
87.69,2,1035,0,0.0,0
239.85,4,829,0,0.0,0
412.15,6,902,0,0.0,0
245.44,4,350,1,0.3,0
279.0,4,720,0,0.0,0
358.77,4,827,0,0.0,0
189.97,1,78,1,0.3,0
730.44,3,711,0,0.0,0
1538.5,2,939,1,1.2,1
230.03,2,928,0,0.0,0
594.54,5,833,0,0.0,0
288.0,2,978,1,0.3,0
527.46,2,309,1,0.3,0
1751.74,2,754,0,0.9,0
608.65,3,295,0,0.0,0
62.13,0,944,0,0.0,0
576.27,2,574,1,0.3,0
1255.7,2,906,1,1.2,1
293.24,6,310,1,0.3,1
990.51,3,336,1,0.3,0
183.55,7,1062,1,0.8999999999999999,1
82.85,2,990,0,0.0,0
421.47,3,212,1,0.3,0
63.19,2,424,1,0.3,0
287.96,4,168,1,0.3,0
1325.34,2,697,0,0.9,1
54.21,1,48,1,1.0,1
101.81,7,29,1,1.5999999999999999,1
130.39,2,605,1,0.3,0
343.53,4,980,0,0.0,0
253.88,3,810,1,0.3,0
1482.85,2,762,1,1.2,1
950.45,2,642,0,0.0,0
600.56,3,198,0,0.0,0
423.36,5,228,1,0.3,0
542.3,9,676,1,0.8999999999999999,1
154.56,0,1011,1,0.3,0
862.47,2,53,1,1.0,1
120.37,2,415,1,0.3,1
843.84,3,207,0,0.0,0
1198.38,3,155,1,1.2,1
451.89,2,387,1,0.3,0
306.85,3,210,0,0.0,0
546.15,1,269,0,0.0,0
20.93,1,480,0,0.0,0
495.14,3,814,1,0.3,0
326.76,2,596,0,0.0,0
347.91,2,595,1,0.3,0
741.83,3,658,0,0.0,0
339.62,1,247,1,0.3,0
117.02,3,81,1,0.3,0
317.72,2,31,1,1.0,1
391.56,2,950,0,0.0,0
410.56,3,959,0,0.0,0
430.31,6,369,0,0.0,0
1034.79,1,858,0,0.9,1
123.54,7,284,0,0.6,0
436.28,2,334,1,0.3,0
1329.44,5,753,1,1.2,1
64.58,2,1015,0,0.0,0
438.01,3,672,0,0.0,0
203.81,6,1050,1,0.3,0
252.62,4,1087,0,0.0,0
148.08,3,33,1,1.0,1
308.91,3,449,1,0.3,0
2307.32,8,516,1,1.8,1
103.35,4,201,0,0.0,0
113.63,4,234,1,0.3,0
99.55,3,1065,1,0.3,0
2059.06,4,197,0,0.9,1
230.5,7,528,1,0.8999999999999999,1
356.72,1,527,0,0.0,0
244.64,3,724,0,0.0,0
142.33,0,600,1,0.3,0
289.29,2,47,1,1.0,1
4276.24,5,494,0,0.9,1
1472.41,3,368,1,1.2,1
155.97,5,141,1,0.3,0
699.36,0,1081,0,0.0,0
159.34,2,592,0,0.0,0
61.94,3,1056,0,0.0,0
1014.44,1,1002,0,0.0,0
1167.57,3,1077,0,0.9,1
1041.73,4,260,1,1.2,1
228.77,4,902,0,0.0,0
309.76,0,45,1,1.0,1
774.6,2,548,0,0.0,0
541.36,1,951,0,0.0,0
246.89,0,626,1,0.3,0
72.49,4,221,0,0.0,0
410.12,3,82,0,0.0,0
1076.63,3,502,0,0.9,1
110.5,0,868,1,0.3,0
693.22,2,1007,1,0.3,0
509.86,1,820,1,0.3,0
774.9,4,484,1,0.3,0
875.29,5,775,1,0.3,0
182.75,3,858,1,0.3,0
72.65,4,419,1,0.3,0
214.66,2,289,0,0.0,0
890.44,2,291,1,0.3,0
212.85,3,816,1,0.3,0
182.83,1,887,1,0.3,0
59.22,5,213,0,0.0,1
2111.67,6,1067,0,0.9,1
835.72,5,21,0,0.7,1
790.35,1,464,0,0.0,0
963.25,2,529,1,0.3,0
651.51,3,61,0,0.0,0
286.65,1,793,0,0.0,0
310.7,6,986,0,0.0,0
238.66,7,260,1,0.8999999999999999,1
5101.68,5,755,0,0.9,1
638.1,1,1041,1,0.3,0
230.16,3,735,1,0.3,0
582.94,4,495,1,0.3,0
133.18,1,1034,0,0.0,0
1647.63,4,440,0,0.9,1
188.96,2,734,1,0.3,0
604.06,7,843,1,0.8999999999999999,1
1062.69,4,676,1,1.2,1
537.73,3,344,1,0.3,0
402.24,7,777,0,0.6,0
369.96,2,339,1,0.3,0
345.9,5,530,0,0.0,0
205.59,5,597,1,0.3,0
233.48,0,314,1,0.3,0
1607.08,2,840,0,0.9,1
328.34,2,276,0,0.0,0
166.8,4,177,1,0.3,0
218.39,4,795,0,0.0,0
1099.88,3,963,1,1.2,1
719.24,2,266,0,0.0,0
640.93,2,567,0,0.0,0
282.89,5,1019,0,0.0,0
649.33,1,405,0,0.0,0
192.29,4,441,1,0.3,0
282.3,4,764,0,0.0,0
965.25,5,694,0,0.0,0
877.31,4,139,0,0.0,0
137.1,2,47,0,0.7,1
155.56,3,399,0,0.0,0
408.01,5,492,1,0.3,0
2056.41,3,671,0,0.9,1
53.89,3,438,1,0.3,0
483.44,3,145,1,0.3,0
92.44,1,826,0,0.0,0
194.08,4,473,0,0.0,0
254.21,5,61,0,0.0,0
240.35,4,654,1,0.3,0
214.6,1,441,0,0.0,0
368.63,4,587,0,0.0,0
214.29,3,939,0,0.0,0
84.79,1,210,0,0.0,0
798.28,2,732,0,0.0,0
777.01,1,130,1,0.3,0
850.44,2,851,1,0.3,0
78.4,1,400,0,0.0,0
493.49,0,836,0,0.0,0
719.51,2,45,0,0.7,1
130.5,8,725,1,0.8999999999999999,1
369.36,3,275,0,0.0,0
325.81,2,429,0,0.0,0
2309.38,2,256,1,1.2,1
2507.6,2,437,0,0.9,1
69.29,2,866,0,0.0,0
4431.58,3,56,1,1.9000000000000001,1
146.55,4,659,1,0.3,0
975.8,4,214,1,0.3,0
965.92,4,435,1,0.3,0
135.22,3,611,1,0.3,0
599.35,3,106,1,0.3,0
328.67,5,980,0,0.0,0
637.09,0,746,0,0.0,0
460.94,1,670,1,0.3,0
1210.66,6,1018,0,0.9,1
394.64,6,424,1,0.3,0
309.42,2,154,1,0.3,0
1095.15,0,911,0,0.9,1
653.92,4,695,0,0.0,0
760.82,4,491,0,0.0,0
188.29,3,93,1,0.3,0
128.68,2,285,0,0.0,0
207.44,2,639,0,0.0,0
196.72,4,88,1,0.3,0
803.35,1,600,0,0.0,0
971.24,3,907,1,0.3,0
313.39,4,492,1,0.3,0
1530.74,3,674,0,0.9,1
1438.07,1,237,1,1.2,1
466.84,2,636,1,0.3,0
160.89,5,200,1,0.3,0
1768.63,1,789,1,1.2,1
344.32,1,583,0,0.0,0
415.2,3,662,1,0.3,0
260.6,4,351,1,0.3,0
150.32,2,384,0,0.0,0
84.26,2,722,1,0.3,0
689.15,5,676,0,0.0,0
167.2,3,757,1,0.3,0
7801.85,3,154,1,1.2,1
123.53,3,206,1,0.3,0
104.08,6,325,1,0.3,0
609.55,2,424,1,0.3,0
1689.01,1,588,0,0.9,1
390.4,3,570,1,0.3,0
648.61,1,76,0,0.0,0
57.92,4,39,0,0.7,1
185.87,1,900,1,0.3,0
125.08,6,635,1,0.3,0
55.01,4,49,0,0.7,1
411.4,1,934,1,0.3,0
38.85,2,408,1,0.3,0
97.55,1,725,1,0.3,0
213.87,1,498,1,0.3,0
159.38,3,211,1,0.3,0
544.02,1,745,1,0.3,0
496.79,4,398,0,0.0,0
894.61,3,170,0,0.0,0
776.63,3,244,1,0.3,0
1145.27,3,899,0,0.9,0
365.28,2,570,0,0.0,0
495.74,3,467,1,0.3,0
610.39,4,855,0,0.0,0
421.68,2,275,1,0.3,0
246.01,4,165,1,0.3,0
262.47,2,108,0,0.0,0
161.58,3,112,1,0.3,0
557.91,8,1013,1,0.8999999999999999,1
333.14,2,986,0,0.0,0
188.56,8,442,0,0.6,0
188.73,4,517,0,0.0,0
109.09,4,418,1,0.3,0
974.01,1,600,1,0.3,0
395.92,7,198,0,0.6,0
154.44,3,722,0,0.0,0
821.5,3,554,0,0.0,0
208.96,2,1000,0,0.0,0
89.67,1,350,0,0.0,0
1016.18,2,833,1,0.3,1
213.9,3,182,1,0.3,0
243.15,7,102,1,0.8999999999999999,1
381.37,1,824,0,0.0,0
1147.31,3,972,1,1.2,1
373.39,5,983,1,0.3,0
110.33,0,65,1,0.3,0
630.47,3,386,1,0.3,0
225.34,1,518,0,0.0,0
2417.55,1,314,1,1.2,1
365.57,4,327,1,0.3,0
39.16,0,409,1,0.3,0
523.19,7,28,0,1.2999999999999998,1
2558.52,3,1012,0,0.9,1
1769.59,1,330,0,0.9,1
2283.67,3,639,1,1.2,1
132.0,1,864,0,0.0,0
911.18,2,182,0,0.0,0
177.79,7,226,1,0.8999999999999999,1
458.0,1,692,1,0.3,0
102.48,0,1088,0,0.0,0
192.12,5,439,0,0.0,0
186.11,2,998,1,0.3,0
898.87,6,20,1,1.0,1
815.09,4,807,1,0.3,0
482.7,3,1062,1,0.3,0
94.84,5,816,1,0.3,0
267.99,1,126,1,0.3,0
173.55,5,13,0,0.7,1
873.28,4,453,1,0.3,0
1188.88,3,612,0,0.9,1
1052.55,2,720,0,0.9,1
171.98,4,1016,0,0.0,0
23.64,2,642,0,0.0,0
62.53,5,294,1,0.3,0
1516.58,3,5,0,1.6,1
245.02,2,1020,1,0.3,0
172.75,4,666,1,0.3,0
1891.73,2,743,1,1.2,1
1296.92,2,796,0,0.9,1
375.04,2,876,1,0.3,0
272.92,3,930,0,0.0,0
320.69,4,952,1,0.3,0
459.32,1,202,0,0.0,0
1812.81,5,325,0,0.9,1
558.39,0,41,1,1.0,1
756.43,0,134,1,0.3,0
1178.33,4,1034,1,1.2,1
113.63,0,463,0,0.0,0
778.56,3,745,1,0.3,0
272.6,2,619,0,0.0,0
29.56,1,498,0,0.0,0
43.57,1,178,0,0.0,0
132.22,6,794,1,0.3,0
622.54,4,823,1,0.3,0
410.09,0,172,0,0.0,0
440.08,1,352,1,0.3,0
2574.8,2,1049,1,1.2,1
102.87,1,935,0,0.0,0
356.08,6,716,1,0.3,0
496.22,1,1050,0,0.0,0
175.27,3,960,0,0.0,0
376.5,3,673,0,0.0,0
73.89,3,610,1,0.3,0
1498.91,6,710,0,0.9,1
185.11,1,877,0,0.0,0
2790.53,4,1051,0,0.9,1
354.29,0,359,0,0.0,0
1023.15,1,329,1,1.2,1
346.99,2,146,0,0.0,0
354.9,2,12,1,1.0,1
204.09,3,388,0,0.0,0
412.28,7,274,0,0.6,0
503.0,4,982,0,0.0,0
167.06,4,534,1,0.3,0
322.96,2,764,0,0.0,0
198.84,7,228,1,0.8999999999999999,1
3649.15,2,500,1,1.2,1
334.57,5,886,1,0.3,0
1716.11,4,258,1,1.2,1
300.96,5,431,1,0.3,0
474.32,3,655,1,0.3,0
97.63,7,220,0,0.6,0
234.04,2,649,0,0.0,0
451.75,7,673,0,0.6,0
1787.53,7,581,1,1.8,1
456.95,1,182,0,0.0,0
1460.17,4,808,1,1.2,1
694.58,5,917,1,0.3,0
1863.08,2,266,0,0.9,1
345.0,1,121,0,0.0,0
3995.04,1,560,1,1.2,0
225.25,4,191,1,0.3,0
170.06,0,338,1,0.3,0
109.13,2,719,1,0.3,0
3765.4,3,225,1,1.2,1
830.5,4,401,1,0.3,0
262.03,2,365,0,0.0,0
1276.16,2,783,0,0.9,1
727.98,2,879,0,0.0,0
2614.2,2,954,0,0.9,1
77.85,2,125,0,0.0,0
280.68,1,843,0,0.0,0
230.46,5,302,1,0.3,0
50.85,3,979,1,0.3,0
1056.71,1,584,1,1.2,1
279.27,3,1009,1,0.3,0
766.79,6,439,0,0.0,0
3875.22,2,351,0,0.9,1
257.07,0,906,0,0.0,0
240.19,2,391,0,0.0,0
412.09,5,853,0,0.0,0
982.24,6,57,0,0.7,1
207.65,3,742,1,0.3,0
194.73,2,994,0,0.0,0
1053.4,2,310,0,0.9,1
534.44,2,1079,0,0.0,0
47.36,6,24,0,0.7,1
107.47,2,138,1,0.3,0
1642.25,3,344,1,1.2,1
547.04,1,344,1,0.3,0
170.78,3,658,0,0.0,0
308.64,0,950,1,0.3,0
370.86,3,111,1,0.3,0
763.81,2,820,1,0.3,0
94.1,3,901,0,0.0,0
157.85,3,637,1,0.3,0
480.84,6,1080,1,0.3,0
331.21,4,106,1,0.3,0
648.36,4,807,1,0.3,0
107.03,3,457,1,0.3,0
523.07,3,454,0,0.0,0
1090.26,1,657,1,1.2,1
595.5,3,873,0,0.0,0
420.61,3,527,0,0.0,0
332.52,1,299,1,0.3,0
158.81,5,292,0,0.0,0
340.56,5,1044,1,0.3,0
1289.86,4,454,0,0.9,1
324.91,5,402,0,0.0,0
150.32,3,619,0,0.0,0
223.71,4,755,1,0.3,0
447.39,2,41,1,1.0,1
251.91,4,21,0,0.7,1
594.6,2,628,0,0.0,0
617.35,8,691,1,0.8999999999999999,1
890.31,4,538,1,0.3,0
1519.51,8,324,1,1.8,1
990.73,3,857,1,0.3,0
143.79,5,112,0,0.0,0
148.27,3,701,1,0.3,0
339.28,5,475,1,0.3,0
233.09,2,402,1,0.3,0
117.24,4,116,0,0.0,0
235.31,3,733,1,0.3,0
227.71,0,203,1,0.3,0
186.93,3,591,0,0.0,0
266.88,5,980,0,0.0,0
1189.2,2,812,0,0.9,1
446.67,2,70,1,0.3,0
4334.64,4,1075,1,1.2,1
434.02,3,684,1,0.3,0
273.83,2,910,1,0.3,0
367.5,1,66,1,0.3,0
472.99,3,1001,0,0.0,0
565.57,4,786,0,0.0,0
2919.88,3,968,1,1.2,1
157.16,1,1070,0,0.0,0
864.05,8,921,0,0.6,0
450.49,5,470,1,0.3,0
76.06,3,918,0,0.0,0
790.99,2,1060,0,0.0,0
1300.12,2,994,1,1.2,1
155.31,1,702,1,0.3,0
362.73,2,1049,0,0.0,0
65.19,1,652,1,0.3,0
103.94,0,487,0,0.0,0
1043.79,4,188,1,1.2,1
229.56,7,510,1,0.8999999999999999,1
120.76,4,1042,0,0.0,0
460.38,2,131,0,0.0,0
217.06,3,943,0,0.0,0
228.55,4,704,0,0.0,0
766.56,4,145,0,0.0,0
114.53,0,248,0,0.0,0
148.0,4,32,1,1.0,1
426.95,3,811,1,0.3,0
964.87,2,393,0,0.0,0
1262.37,4,204,1,1.2,1
188.2,2,175,1,0.3,0
934.45,3,553,1,0.3,0
167.07,3,368,1,0.3,0
2272.86,4,991,1,1.2,1
117.78,3,1049,1,0.3,0
1381.69,6,220,0,0.9,1
189.82,1,943,1,0.3,1
2740.32,1,67,0,0.9,1
661.1,5,482,1,0.3,0
132.5,4,633,1,0.3,0
217.1,4,302,0,0.0,0
799.32,2,711,1,0.3,0
1048.62,5,633,1,1.2,1
341.0,8,1022,0,0.6,0
382.7,7,1026,1,0.8999999999999999,1
781.28,3,894,1,0.3,0
417.54,2,865,1,0.3,0
100.39,0,370,1,0.3,0
162.33,5,950,0,0.0,0
462.99,4,397,1,0.3,0
1234.06,4,833,1,1.2,1
1841.93,3,532,0,0.9,1
798.0,2,551,0,0.0,0
487.79,5,886,1,0.3,0
773.87,5,155,1,0.3,0
187.89,1,932,1,0.3,0
313.99,3,896,0,0.0,0
160.53,3,516,1,0.3,0
104.99,2,713,1,0.3,0
510.88,8,290,1,0.8999999999999999,1
440.58,5,846,0,0.0,0
727.95,4,131,0,0.0,0
631.88,3,804,0,0.0,0
466.49,3,742,0,0.0,0
638.55,3,270,1,0.3,0
350.69,4,892,0,0.0,0
553.07,3,313,1,0.3,0
177.05,7,594,1,0.8999999999999999,1
529.69,3,937,0,0.0,0
714.09,5,65,1,0.3,0
187.34,1,446,1,0.3,0
385.45,1,686,1,0.3,0
196.17,6,195,1,0.3,0
216.17,3,562,1,0.3,0
118.83,3,704,1,0.3,0
1297.71,5,954,0,0.9,1
1062.38,0,327,0,0.9,1
626.42,1,911,1,0.3,0
2630.11,1,704,1,1.2,1
302.88,2,558,1,0.3,0
7588.18,1,646,0,0.9,1
291.5,1,1082,1,0.3,0
472.38,3,726,1,0.3,0
245.87,3,472,1,0.3,0
531.08,5,1087,0,0.0,0
844.04,1,758,0,0.0,0
326.58,3,304,1,0.3,0
2163.12,3,669,1,1.2,1
464.86,0,1068,0,0.0,0
479.66,5,765,0,0.0,0
147.46,0,836,0,0.0,0
556.18,2,724,0,0.0,0
320.08,2,936,1,0.3,0
199.21,4,89,0,0.0,0
168.36,4,878,1,0.3,0
5294.1,1,986,0,0.9,1
281.21,2,26,1,1.0,1
85.25,0,863,1,0.3,0
182.06,5,552,1,0.3,0
347.59,2,422,0,0.0,0
632.23,5,116,0,0.0,0
637.39,7,349,0,0.6,0
719.96,3,737,1,0.3,1
192.04,2,563,0,0.0,0
514.41,2,66,0,0.0,0
152.4,2,335,0,0.0,0
196.95,3,37,0,0.7,1
146.19,2,398,0,0.0,0
111.52,3,992,0,0.0,0
1060.82,2,830,0,0.9,1
728.65,4,1004,0,0.0,0
971.9,7,183,0,0.6,0
380.66,4,683,0,0.0,0
795.84,2,330,1,0.3,0
62.88,6,504,0,0.0,0
867.55,5,1059,0,0.0,0
436.9,7,907,1,0.8999999999999999,1
685.19,4,763,0,0.0,0
535.18,3,1055,1,0.3,0
136.39,6,546,0,0.0,0
81.82,3,60,0,0.0,1
179.56,2,999,0,0.0,0
643.87,3,114,0,0.0,0
729.73,3,292,1,0.3,0
93.19,3,991,0,0.0,0
137.21,2,971,0,0.0,0
177.57,2,109,1,0.3,0
256.03,4,937,1,0.3,0
93.74,4,782,0,0.0,0
88.28,1,118,0,0.0,0
160.89,1,606,1,0.3,0
398.95,2,290,0,0.0,0
112.39,3,571,0,0.0,0
325.96,1,203,1,0.3,0
1054.83,4,107,1,1.2,1
99.56,4,712,0,0.0,0
297.72,7,798,1,0.8999999999999999,1
1019.78,4,210,1,0.3,0
240.88,2,659,0,0.0,0
206.21,1,539,0,0.0,0
1171.55,4,1017,1,1.2,1
269.45,4,619,1,0.3,0
1104.43,2,527,1,1.2,1
562.03,1,10,0,0.7,1
259.76,5,999,0,0.0,0
591.27,2,724,0,0.0,0
504.23,5,202,1,0.3,0
1015.84,2,7,0,0.7,1
211.5,6,224,0,0.0,0
381.38,1,552,1,0.3,0
344.15,1,1039,1,0.3,0
740.06,5,679,0,0.0,0
131.29,4,109,0,0.0,0
1011.88,2,211,1,0.3,0
583.42,2,259,1,0.3,0
98.07,5,83,1,0.3,0
1225.19,1,155,1,1.2,1
3417.55,3,101,0,0.9,1
996.67,2,777,1,0.3,0
1524.73,2,748,1,1.2,1
398.6,6,854,0,0.0,0
69.48,2,201,0,0.0,0
57.89,4,987,0,0.0,0
472.32,1,409,1,0.3,0
202.47,4,161,1,0.3,0
146.64,2,173,1,0.3,0
343.72,2,352,1,0.3,0
677.34,0,97,1,0.3,0
85.61,5,348,1,0.3,0
233.62,1,723,1,0.3,0
1656.49,3,1065,1,1.2,1
124.87,2,6,0,0.7,1
873.36,1,638,1,0.3,0
225.39,2,257,1,0.3,0
631.68,3,370,1,0.3,0
1096.54,2,705,1,1.2,1
768.06,2,327,1,0.3,0
908.45,5,480,0,0.0,0
115.7,3,350,0,0.0,0
1114.59,2,396,0,0.9,1
156.01,3,780,1,0.3,0
474.44,1,320,0,0.0,0
473.82,2,601,0,0.0,0
594.49,4,868,1,0.3,0
512.62,5,683,1,0.3,0
157.4,4,832,0,0.0,0
94.89,3,515,0,0.0,0
875.62,5,509,1,0.3,0
440.72,0,29,1,1.0,1
1155.12,1,771,0,0.9,1
349.97,3,752,1,0.3,0
89.79,1,559,1,0.3,0
961.71,4,793,1,0.3,0
252.7,7,721,0,0.6,0
515.22,6,198,0,0.0,0
191.55,3,245,1,0.3,0
1894.83,6,711,1,1.2,1
152.33,7,108,1,0.8999999999999999,1
261.17,5,961,0,0.0,0
407.5,4,382,1,0.3,0
122.78,3,660,0,0.0,0
509.33,0,571,1,0.3,0
1834.44,3,732,1,1.2,1
224.11,4,390,1,0.3,0
543.34,3,767,0,0.0,0
23.41,4,190,1,0.3,0
352.01,3,355,0,0.0,0
267.61,4,44,1,1.0,1
161.43,2,169,1,0.3,0
1079.27,4,61,0,0.9,1
264.1,2,518,1,0.3,0
306.47,2,81,1,0.3,0
250.98,2,254,0,0.0,0
53.83,4,529,0,0.0,0
117.99,0,752,1,0.3,0
956.88,7,28,0,1.2999999999999998,1
44.37,8,783,1,0.8999999999999999,1
170.08,3,569,0,0.0,0
245.39,4,9,0,0.7,1
2092.69,1,107,0,0.9,1
789.33,3,1044,1,0.3,1
209.64,2,493,1,0.3,0
1348.97,1,1012,1,1.2,1
174.53,4,564,1,0.3,0
1003.94,3,145,0,0.0,0
94.04,7,798,1,0.8999999999999999,1
1070.46,2,523,0,0.9,1
243.83,2,414,1,0.3,0
130.85,4,229,0,0.0,0
294.55,4,486,0,0.0,0
482.96,3,1055,1,0.3,0
223.15,3,239,1,0.3,0
636.85,4,620,1,0.3,0
204.3,5,36,1,1.0,1
680.59,2,766,0,0.0,0
569.53,3,975,0,0.0,0
344.35,3,1070,0,0.0,0
235.38,7,888,0,0.6,0
425.87,5,737,1,0.3,0
634.5,9,638,1,0.8999999999999999,1
2876.66,4,953,0,0.9,1
936.37,2,11,0,0.7,1
971.24,1,264,0,0.0,0
8031.26,2,49,1,1.9000000000000001,1
613.11,1,251,1,0.3,0
594.21,0,245,0,0.0,0
739.96,4,483,0,0.0,0
133.44,3,756,1,0.3,0
234.79,2,965,1,0.3,1
220.61,4,656,0,0.0,0
699.38,5,43,0,0.7,1
307.48,4,109,1,0.3,0
420.23,4,483,0,0.0,0
1085.76,1,671,1,1.2,1
867.6,3,903,0,0.0,0
311.33,2,410,1,0.3,0
187.28,4,195,1,0.3,0
1138.95,4,155,0,0.9,1
793.52,5,674,1,0.3,0
73.43,5,1093,1,0.3,0
267.58,0,77,0,0.0,0
431.86,2,11,1,1.0,1
797.45,2,12,1,1.0,1
909.31,4,598,0,0.0,0
486.14,3,349,1,0.3,0
657.1,3,903,1,0.3,0
390.22,1,882,1,0.3,0
186.56,3,550,1,0.3,0
281.83,3,46,1,1.0,1
373.0,4,624,0,0.0,0
353.51,2,400,1,0.3,0
55.53,4,916,0,0.0,0
245.94,2,798,0,0.0,0
387.14,2,1049,1,0.3,0
276.22,5,404,1,0.3,0
285.93,3,354,1,0.3,0
596.2,3,524,1,0.3,0
124.42,1,903,0,0.0,0
71.85,3,548,1,0.3,0
258.38,4,368,1,0.3,0
785.8,5,994,1,0.3,0
1978.59,4,429,1,1.2,1
800.08,2,959,1,0.3,0
84.29,2,699,0,0.0,0
290.1,3,70,1,0.3,1
473.06,3,540,0,0.0,0
437.11,6,758,1,0.3,0
627.59,2,1002,1,0.3,0
146.28,5,594,1,0.3,0
390.54,0,17,1,1.0,1
557.19,7,388,1,0.8999999999999999,1
835.69,2,1060,1,0.3,0
163.51,1,539,1,0.3,0
259.16,3,421,1,0.3,0
24.5,6,963,0,0.0,0
196.59,3,457,0,0.0,0
216.63,6,846,1,0.3,0
132.03,2,23,0,0.7,0
431.9,3,622,1,0.3,0
346.07,5,26,1,1.0,1
38.22,1,193,0,0.0,0
454.0,0,596,0,0.0,0
144.64,4,677,1,0.3,0
594.83,5,130,1,0.3,0
101.57,7,545,0,0.6,0
377.13,3,445,1,0.3,0
275.73,3,489,0,0.0,0
495.56,2,887,0,0.0,0
414.59,4,1033,0,0.0,0
283.56,4,82,0,0.0,0
78.75,3,1086,0,0.0,0
83.54,2,56,0,0.7,1
204.12,1,1041,1,0.3,0
362.96,1,674,0,0.0,0
199.21,2,809,1,0.3,0
683.89,4,266,0,0.0,0
276.82,9,656,0,0.6,0
139.43,0,649,0,0.0,0
277.13,1,350,0,0.0,0
458.72,3,551,0,0.0,0
506.47,4,1037,0,0.0,0
2394.58,5,118,1,1.2,1
187.48,4,499,1,0.3,0
340.05,5,369,0,0.0,0
560.43,5,221,1,0.3,0
357.51,4,524,0,0.0,0
221.84,4,122,1,0.3,0
77.74,2,133,0,0.0,0
219.59,6,915,0,0.0,0
125.07,3,349,0,0.0,0
65.1,2,360,0,0.0,0
165.16,1,723,1,0.3,0
128.44,4,839,1,0.3,0
656.14,1,947,1,0.3,0
667.59,3,687,1,0.3,0
148.22,4,290,1,0.3,0
282.13,2,311,1,0.3,0
57.07,4,774,0,0.0,0
223.24,2,931,0,0.0,0
545.43,1,1006,1,0.3,0
835.08,4,925,0,0.0,0
179.39,4,686,0,0.0,0
1047.79,2,188,0,0.9,1
80.39,2,456,1,0.3,1
105.1,3,134,0,0.0,0
744.15,3,481,1,0.3,0
1946.34,0,657,1,1.2,1
599.45,3,738,0,0.0,0
351.51,2,256,0,0.0,0
40.75,1,762,0,0.0,0
48.43,3,364,1,0.3,0
416.55,1,762,0,0.0,0
255.83,2,1025,1,0.3,0
121.12,3,317,1,0.3,0
